Id,MSZoning,LotConfig,BldgType,Exterior1st,MSSubClass,LotArea,OverallCond,YearBuilt,YearRemodAdd,BsmtFinSF2,TotalBsmtSF,SalePrice
1908,RM,Inside,TwnhsE,MetalSd,160,1488,6,1980,1992,0,561,
333,RM,FR3,TwnhsE,VinylSd,120,8198,5,2004,2004,0,1358,207000
2187,RL,Inside,1Fam,Plywood,60,7200,7,1976,2001,0,684,
2236,RL,Inside,1Fam,VinylSd,20,11447,5,2005,2006,0,1964,
1604,RL,Inside,1Fam,VinylSd,60,11050,5,1998,1999,0,1049,
1118,RL,Inside,1Fam,MetalSd,80,13825,6,1958,1987,0,533,140000
2754,RL,Inside,1Fam,VinylSd,50,7500,6,1947,1950,0,784,
1943,RL,Corner,1Fam,VinylSd,60,13543,5,2005,2005,0,1168,
2540,RL,Inside,1Fam,VinylSd,60,8333,5,2006,2006,0,738,
2453,RM,Inside,1Fam,Stucco,80,11800,7,1949,2002,0,0,
1342,RL,Inside,1Fam,VinylSd,60,9375,5,2002,2002,0,1284,228500
320,RL,Corner,1Fam,VinylSd,60,16259,5,2006,2006,0,1249,342643
1619,RL,Inside,Duplex,HdBoard,90,7700,2,1985,1986,0,1216,
2380,RL,Corner,1Fam,HdBoard,20,11700,5,1968,1968,0,1295,
2060,RL,Inside,1Fam,Wd Sdng,20,13200,6,1958,1958,0,1395,
1673,RL,Inside,1Fam,VinylSd,20,9658,5,2006,2006,0,1598,
1942,RL,Inside,TwnhsE,HdBoard,120,5950,5,1989,1989,0,1337,
260,RL,Corner,1Fam,Wd Sdng,80,19296,5,1962,1962,690,1362,176000
2289,RL,Inside,1Fam,CemntBd,60,13641,5,2007,2007,0,1934,
2039,RL,CulDSac,1Fam,Wd Sdng,60,24572,3,1977,1977,0,994,
689,RL,Corner,TwnhsE,VinylSd,120,7577,5,2005,2006,0,1362,194700
901,RL,Inside,1Fam,MetalSd,20,8712,7,1957,2000,0,992,153000
2026,FV,Inside,TwnhsE,MetalSd,160,3180,5,2005,2005,0,600,
138,RL,Inside,1Fam,VinylSd,60,9066,5,1999,2000,0,1004,230000
1917,RL,Inside,1Fam,Plywood,85,9750,6,1977,1977,0,902,
1828,RM,Inside,1Fam,Wd Sdng,30,8635,5,1925,1950,0,1072,
1573,RL,CulDSac,1Fam,Wd Sdng,20,11200,3,1964,1964,0,1250,
319,RL,Inside,1Fam,Plywood,80,14115,5,1980,1980,0,1372,187500
653,RM,Inside,1Fam,MetalSd,50,10320,7,1906,1995,0,756,135000
2257,RL,Corner,1Fam,HdBoard,20,9556,5,1992,1993,0,1168,
558,RL,FR2,1Fam,HdBoard,60,21872,5,1996,1997,0,729,175000
112,RL,Inside,1Fam,VinylSd,60,9965,5,2007,2007,0,1264,383970
531,RM,FR3,1Fam,Wd Sdng,70,6155,8,1920,1999,0,611,128000
224,RL,Inside,1Fam,VinylSd,20,13472,5,2003,2003,0,2392,386250
723,RL,Inside,1Fam,MetalSd,50,8172,6,1954,1972,0,941,135000
2362,RL,CulDSac,1Fam,Plywood,20,10751,5,1974,1974,0,1037,
2499,RL,Inside,TwnhsE,Wd Sdng,120,3869,6,1984,1984,755,1038,
1433,RL,Inside,1Fam,VinylSd,60,10261,5,2000,2000,0,936,186500
2419,RL,Corner,1Fam,MetalSd,20,8400,5,1955,1955,0,923,
1458,RL,Inside,1Fam,MetalSd,20,9717,6,1950,1996,1029,1078,142125
2628,RL,CulDSac,1Fam,CemntBd,60,18062,5,2006,2006,0,1528,
846,RL,Inside,1Fam,HdBoard,60,9317,5,1993,1993,0,740,213000
193,RM,Inside,Twnhs,VinylSd,160,2522,5,2004,2004,0,970,130000
1464,RL,Inside,TwnhsE,HdBoard,120,5005,5,1992,1992,0,1280,
946,RL,Inside,1Fam,HdBoard,80,8163,6,1959,1959,294,1144,143000
2021,RL,Inside,1Fam,HdBoard,20,19508,5,1974,1974,0,1430,
1629,RL,CulDSac,TwnhsE,CemntBd,120,7296,5,2004,2005,0,2208,
117,RL,Corner,1Fam,VinylSd,20,8536,5,2006,2007,0,1125,155000
645,RL,Corner,1Fam,Plywood,20,10530,5,1971,1971,35,981,143250
1870,RL,Inside,1Fam,VinylSd,20,11645,5,2005,2006,0,1498,
3,RL,Corner,1Fam,Wd Sdng,70,9550,5,1915,1970,0,756,140000
74,RM,Corner,1Fam,VinylSd,50,5790,6,1915,1950,0,840,107400
1755,RL,Inside,1Fam,VinylSd,20,7436,7,1960,1960,0,894,
467,RL,Inside,1Fam,MetalSd,70,9480,7,1942,1995,0,728,146500
5,RL,Inside,1Fam,VinylSd,50,14115,5,1993,1995,0,796,143000
1246,FV,Inside,1Fam,VinylSd,60,8125,5,2005,2006,0,756,186500
919,RL,Corner,1Fam,MetalSd,20,11029,8,1958,2002,411,1184,176500
228,RL,FR2,1Fam,HdBoard,20,8521,5,1967,1967,0,912,125000
1063,RM,Inside,1Fam,MetalSd,30,6000,6,1925,1980,0,1103,110500
242,RM,Corner,1Fam,Wd Sdng,50,5000,4,1900,1950,0,540,79000
2360,RL,Corner,1Fam,HdBoard,20,7476,7,1968,1968,0,1040,
1160,RL,Inside,Twnhs,Plywood,160,2280,5,1978,1978,0,855,146000
2445,RM,Inside,1Fam,MetalSd,70,9639,8,1900,1950,0,1075,
1526,RL,Corner,1Fam,MetalSd,30,7898,7,1920,1994,0,576,
1605,RL,Inside,1Fam,Plywood,80,9620,7,1977,1977,0,1243,
2711,RL,Inside,1Fam,HdBoard,60,11025,5,1992,1993,0,1334,
2262,RL,Inside,1Fam,VinylSd,60,12328,5,2005,2005,0,1149,
2475,RL,Corner,2fmCon,Plywood,190,4484,6,1942,1979,0,672,
1989,RL,Inside,1Fam,VinylSd,60,8396,5,2003,2003,0,847,
2287,RL,Inside,1Fam,CemntBd,20,11825,5,2006,2007,0,1694,
1975,RL,Corner,1Fam,VinylSd,20,10845,5,2003,2004,0,1603,
1761,RL,Corner,1Fam,MetalSd,60,8970,6,1965,1965,0,744,
1305,RL,Corner,1Fam,VinylSd,20,13173,5,2006,2007,0,1652,325000
1541,RM,Corner,1Fam,MetalSd,50,5830,6,1950,1997,0,988,
622,RL,Inside,1Fam,Plywood,20,7064,6,1977,1977,0,980,135000
2248,RL,Inside,1Fam,HdBoard,20,6600,6,1982,2005,0,845,
1493,RL,Inside,1Fam,HdBoard,60,13143,5,1993,1993,981,1231,
110,RL,Inside,1Fam,Wd Sdng,50,9525,4,1954,1972,0,994,136900
1169,RL,CulDSac,1Fam,HdBoard,60,35760,5,1995,1996,0,1930,625000
232,RM,Inside,Twnhs,HdBoard,160,1680,5,1972,1972,0,483,94500
66,RL,Inside,1Fam,Plywood,20,19900,5,1970,1989,0,1947,180000
2634,RL,FR3,1Fam,HdBoard,85,10464,6,1980,1980,0,988,
2072,RL,Corner,1Fam,HdBoard,20,10180,6,1968,1968,0,912,
536,RL,CulDSac,1Fam,VinylSd,60,8924,5,1998,1999,0,880,188000
125,RM,Inside,2fmCon,Wd Sdng,190,6780,8,1935,1982,0,520,84500
2133,RM,Inside,1Fam,Stucco,50,7006,6,1925,1950,0,768,
1254,RL,Inside,1Fam,VinylSd,60,6931,5,2003,2004,0,746,165400
2416,RL,Inside,1Fam,Wd Sdng,20,7942,7,1953,1953,955,1040,
1976,RL,Inside,1Fam,VinylSd,60,16900,5,2001,2002,0,1479,
2394,RL,Inside,1Fam,MetalSd,60,8800,7,1964,1997,0,845,
2261,RL,Inside,TwnhsE,CemntBd,120,5118,5,1990,1990,0,1312,
2075,RL,Inside,1Fam,MetalSd,20,7200,7,1951,1951,0,876,
484,RL,Corner,1Fam,HdBoard,20,7758,7,1962,2001,0,999,132500
1654,RL,FR2,Twnhs,Plywood,120,2280,5,1975,1975,622,1057,
2603,RM,Inside,TwnhsE,CemntBd,160,1495,6,1970,1970,0,546,
2245,RL,Corner,1Fam,Plywood,20,17979,6,1968,1968,0,1113,
2340,RL,FR2,1Fam,VinylSd,20,9965,5,2007,2007,0,1528,
1774,RL,CulDSac,1Fam,MetalSd,20,8128,7,1954,1954,0,1062,
918,RL,Corner,1Fam,HdBoard,60,13125,5,1991,1991,634,1104,238000
1646,RL,Corner,1Fam,Plywood,20,11050,5,1975,1975,0,1176,
1026,RL,Inside,1Fam,MetalSd,20,9300,5,1960,1960,0,1268,167500
1030,RH,Inside,2fmCon,VinylSd,190,7082,8,1916,1995,0,686,160000
882,RL,Corner,1Fam,VinylSd,60,9636,5,1992,1993,0,808,178000
1335,RL,Inside,1Fam,Plywood,20,9650,5,1977,1977,0,1350,167900
2642,RM,Inside,TwnhsE,HdBoard,160,2760,5,1973,1973,0,525,
364,RL,FR2,1Fam,HdBoard,60,18800,5,1976,1976,0,796,190000
2125,RL,Inside,1Fam,VinylSd,50,9144,4,1915,2004,0,810,
27,RL,Inside,1Fam,VinylSd,20,11478,5,2007,2008,0,1704,306000
473,RL,Inside,1Fam,VinylSd,20,14977,5,2006,2007,0,1976,440000
525,FV,Inside,1Fam,VinylSd,20,7500,5,2005,2005,0,1257,176000
725,RL,Inside,1Fam,HdBoard,20,6960,6,1970,1970,239,864,120500
55,RL,Inside,1Fam,HdBoard,20,10175,5,1964,1964,0,1425,180500
638,RL,Inside,1Fam,MetalSd,30,8777,7,1910,1950,0,796,85000
302,RL,Corner,1Fam,VinylSd,20,13704,5,2001,2002,0,1541,205000
2570,RL,Inside,1Fam,VinylSd,20,17871,5,1995,1996,0,1680,
1276,RL,CulDSac,1Fam,HdBoard,60,12936,6,1972,1972,0,723,162000
2563,RL,Inside,1Fam,VinylSd,70,7230,7,1927,1992,0,851,
624,RL,Inside,1Fam,VinylSd,60,10400,5,1972,1972,0,732,165150
2055,RL,Inside,1Fam,HdBoard,20,9600,8,1950,2006,308,572,
1280,RL,Inside,1Fam,VinylSd,20,9808,5,2002,2002,0,1573,227000
1049,RL,Inside,1Fam,MetalSd,20,11100,7,1946,2006,0,0,84900
336,RL,Corner,1Fam,VinylSd,20,14157,5,2005,2006,0,1922,377426
47,FV,Inside,1Fam,VinylSd,20,11096,5,2006,2006,0,1656,249700
106,RM,Inside,1Fam,VinylSd,30,10800,7,1885,1995,0,641,100000
1079,RL,Inside,1Fam,VinylSd,20,8775,5,1994,1994,0,990,126000
1144,RL,Inside,2fmCon,MetalSd,190,12180,4,1941,1950,0,672,80000
2321,RL,Inside,1Fam,VinylSd,20,3710,5,2007,2007,0,1266,
1836,RM,Inside,1Fam,MetalSd,85,5160,6,1923,1950,63,858,
1753,RL,Inside,1Fam,Plywood,60,9600,5,1974,1974,0,1165,
1101,RL,Inside,1Fam,HdBoard,20,9758,5,1971,1971,287,950,119500
1968,RL,Inside,1Fam,VinylSd,20,14418,5,2007,2007,0,1950,
523,RL,Inside,1Fam,CemntBd,60,40094,5,2007,2008,0,3138,184750
1428,RM,Corner,1Fam,MetalSd,30,7200,7,1940,1992,0,788,119000
2536,RL,CulDSac,1Fam,VinylSd,20,17227,5,1999,2000,0,1341,
603,FV,Inside,TwnhsE,MetalSd,160,3182,5,2004,2005,0,600,151000
1489,FV,Corner,1Fam,VinylSd,20,10440,5,2005,2005,0,1468,
2286,RL,FR2,1Fam,VinylSd,20,12469,5,2006,2007,0,1790,
60,RL,Inside,1Fam,VinylSd,20,13072,5,2004,2004,0,1158,158000
2676,RL,Inside,1Fam,VinylSd,60,8658,5,2000,2000,0,982,
671,RH,Inside,1Fam,Wd Sdng,70,6629,6,1925,1950,0,672,103600
92,RL,Inside,1Fam,Wd Sdng,30,13360,7,1921,2006,0,876,163500
666,RL,Inside,1Fam,Plywood,60,18450,5,1965,1979,723,1021,129000
1887,RL,Inside,1Fam,VinylSd,20,10200,5,2007,2007,0,1578,
280,RL,Inside,1Fam,Plywood,60,11287,6,1989,1989,0,807,228500
1719,RL,Inside,1Fam,VinylSd,20,10141,5,2004,2004,774,1512,
359,RL,CulDSac,1Fam,VinylSd,60,12011,5,1998,1998,0,1086,280000
899,RL,Inside,1Fam,HdBoard,20,6993,7,1961,1994,0,912,135000
1935,RL,Inside,1Fam,VinylSd,60,9535,5,1998,1998,0,926,
1994,RL,Inside,1Fam,VinylSd,60,8390,5,1999,1999,0,831,
2247,RL,Inside,1Fam,VinylSd,20,6490,7,1983,1983,0,816,
760,RL,Inside,1Fam,Wd Sdng,20,9100,6,1959,1959,0,864,127500
2158,RL,Corner,1Fam,VinylSd,80,10541,5,1996,1996,0,672,
2551,RL,Inside,1Fam,WdShing,20,6400,7,1959,2000,831,960,
42,RL,CulDSac,1Fam,HdBoard,85,9180,7,1983,1983,93,840,144000
2173,RL,Inside,1Fam,VinylSd,60,10400,5,2001,2001,0,1257,
204,RM,Inside,1Fam,AsbShng,50,3500,7,1947,1950,0,720,110000
1473,RL,FR2,Twnhs,Plywood,160,2280,6,1975,1975,0,855,
2100,RM,Inside,2fmCon,MetalSd,190,9142,5,1900,2006,0,797,
68,RM,Corner,1Fam,MetalSd,30,4608,6,1945,1950,0,747,80000
1875,RL,Inside,1Fam,VinylSd,60,8750,5,1998,1998,0,928,
2314,RL,Inside,1Fam,VinylSd,60,8857,5,2006,2006,0,738,
137,RL,Inside,Duplex,VinylSd,90,11070,5,1988,1989,0,1907,171000
796,RL,Inside,1Fam,Plywood,20,8197,5,1977,1977,0,660,143500
2180,RL,Inside,1Fam,VinylSd,20,9750,5,2004,2004,0,1445,
2128,RM,Inside,1Fam,Stucco,30,6291,6,1930,1950,0,768,
758,FV,Inside,Twnhs,MetalSd,160,2280,5,1999,1999,0,744,179400
541,RL,FR2,1Fam,VinylSd,60,11000,5,2000,2000,0,969,248000
1019,RL,Inside,TwnhsE,VinylSd,120,3013,5,2005,2005,0,1362,213490
2223,RL,Inside,1Fam,VinylSd,60,11050,5,1996,1997,0,910,
165,RL,Inside,2fmCon,Wd Sdng,190,10106,7,1940,1999,181,644,127500
248,RL,Inside,1Fam,VinylSd,60,11317,5,2003,2003,0,840,180000
1331,RL,Inside,1Fam,MetalSd,80,10780,5,1976,1976,0,911,132500
2017,RL,Inside,1Fam,Wd Sdng,20,9100,5,1963,1963,799,984,
446,RL,Corner,1Fam,BrkFace,20,16492,6,1966,2002,713,1517,190000
1358,FV,Inside,Twnhs,MetalSd,160,2117,5,2000,2000,0,756,177500
2145,RL,Inside,1Fam,HdBoard,20,14175,8,1956,1956,0,988,
1329,RL,Inside,1Fam,VinylSd,60,9084,5,1998,1998,0,935,176500
2832,RL,Inside,1Fam,VinylSd,20,11645,5,2005,2006,0,1570,
2150,RL,Inside,1Fam,BrkFace,50,5190,5,1948,1950,0,570,
434,RM,Inside,Twnhs,CemntBd,180,1890,7,1972,1972,0,630,81000
2122,RM,Inside,1Fam,Plywood,30,6120,6,1945,1995,0,0,
577,RL,Inside,1Fam,VinylSd,80,11777,6,1966,1966,551,1164,164500
2420,RL,Inside,1Fam,VinylSd,20,9532,6,1953,1953,354,1105,
2668,RL,Inside,1Fam,VinylSd,20,11660,5,2006,2006,0,1326,
1848,RL,CulDSac,1Fam,VinylSd,20,15635,5,1954,1954,0,0,
762,FV,Inside,1Fam,VinylSd,60,8640,5,2009,2009,0,756,215200
388,RL,CulDSac,1Fam,VinylSd,20,9382,5,1999,2000,0,1468,191000
235,RM,Inside,TwnhsE,HdBoard,160,1680,3,1971,1971,0,483,89500
2534,RL,Inside,1Fam,VinylSd,60,12728,5,2001,2001,0,1531,
1984,RL,Inside,TwnhsE,VinylSd,120,3940,5,2003,2003,0,1415,
267,RL,Inside,1Fam,Wd Sdng,75,8400,8,1939,1997,0,720,179500
770,RL,CulDSac,1Fam,Wd Sdng,85,7252,5,1982,1982,0,858,134900
2165,RL,Inside,1Fam,VinylSd,20,9750,7,1994,1994,0,990,
437,RM,Inside,1Fam,Wd Sdng,45,6000,7,1926,2004,0,884,119000
673,RL,Inside,1Fam,CemntBd,20,14442,7,1957,2004,0,1477,257500
249,RL,CulDSac,1Fam,Wd Sdng,50,159000,7,1958,2006,0,1444,277000
2201,RL,Corner,1Fam,Stucco,70,7609,9,1925,1997,0,798,
1574,RL,Inside,1Fam,Plywood,20,11980,5,1987,1987,0,1433,
2142,RL,CulDSac,1Fam,VinylSd,85,7400,5,1984,1984,956,1060,
2081,RL,Corner,Duplex,BrkFace,90,8513,5,1961,1961,0,1800,
2546,RL,Inside,1Fam,HdBoard,80,6285,6,1976,1976,0,960,
2497,RL,Inside,1Fam,MetalSd,20,5400,5,1958,1958,0,864,
2666,RL,Inside,1Fam,VinylSd,60,10237,5,2005,2006,0,728,
448,RM,Inside,1Fam,MetalSd,50,8600,6,1937,1950,0,780,119500
1469,RL,Corner,1Fam,Plywood,20,8400,5,1970,1970,78,882,
716,RM,Inside,1Fam,Wd Sdng,70,10800,8,1890,1998,0,718,159500
2333,RL,Inside,1Fam,VinylSd,60,10790,5,1998,1998,0,1066,
2543,RL,Inside,1Fam,VinylSd,20,8308,6,1963,1963,841,1088,
2048,RL,Inside,Duplex,HdBoard,90,11072,5,1965,1965,0,1728,
1901,RL,Inside,1Fam,MetalSd,20,14680,4,1960,1960,0,1273,
1168,RL,Corner,1Fam,Stucco,70,13728,7,1935,1986,0,1127,235000
82,RL,Inside,1Fam,VinylSd,20,10206,5,2007,2007,0,1563,245000
2358,RL,Inside,TwnhsE,Plywood,160,8012,5,1980,1980,0,630,
1460,RH,Inside,1Fam,VinylSd,20,11622,6,1961,1961,144,882,
1893,RL,Inside,Duplex,VinylSd,90,10926,5,1959,1959,0,1678,
1668,RL,Inside,1Fam,VinylSd,20,10872,5,2006,2006,0,1504,
2000,RL,Inside,1Fam,VinylSd,60,10010,5,1993,1994,852,1080,
475,RL,Corner,1Fam,HdBoard,20,8480,6,1963,1963,0,970,132500
517,RL,Inside,1Fam,VinylSd,60,10208,5,1996,1997,0,1264,265000
404,RL,Inside,1Fam,MetalSd,60,10364,5,1995,1996,0,806,168000
384,RL,Corner,1Fam,HdBoard,60,53107,5,1992,1992,0,1580,240000
2367,FV,Inside,TwnhsE,VinylSd,120,3606,5,2006,2007,0,1352,
2152,RL,Inside,1Fam,Wd Sdng,20,9571,6,1956,1956,0,1509,
1633,RL,Inside,1Fam,VinylSd,60,7500,5,1998,1999,0,952,
2783,RM,Inside,2fmCon,Wd Sdng,190,6000,7,1955,1955,0,960,
688,RL,Inside,1Fam,MetalSd,20,8089,6,2007,2007,0,1419,392000
1240,RL,Inside,1Fam,VinylSd,60,8158,5,2003,2003,0,884,224900
62,RL,Inside,TwnhsE,VinylSd,120,6442,5,2006,2006,0,1370,202500
852,RL,Inside,1Fam,MetalSd,75,7128,5,1941,1950,0,918,164000
2678,RL,Inside,1Fam,VinylSd,60,9660,5,1998,1998,0,1044,
2408,RL,Inside,1Fam,HdBoard,20,9100,5,1960,1960,0,1144,
1262,RL,Inside,1Fam,Wd Sdng,50,11250,5,1957,1989,0,1104,161500
223,RL,FR2,1Fam,HdBoard,20,10500,6,1971,1971,180,864,97000
2193,RL,Inside,1Fam,MetalSd,50,8050,8,1947,1993,0,0,
373,RL,Inside,1Fam,MetalSd,20,10634,6,1953,1953,180,608,123000
1824,RL,Inside,1Fam,WdShing,70,4960,7,1930,1982,0,297,
2468,RM,Inside,1Fam,AsbShng,50,5680,3,1901,1950,0,969,
2791,C (all),Corner,1Fam,Wd Sdng,50,4761,3,1918,1950,0,1020,
2526,RL,CulDSac,1Fam,HdBoard,20,16300,4,1977,1977,417,876,
2611,RL,Corner,1Fam,Plywood,20,11000,6,1976,2003,0,1090,
9,RL,Corner,2fmCon,MetalSd,190,7420,6,1939,1950,0,991,118000
1944,RL,CulDSac,1Fam,VinylSd,20,15401,5,2004,2004,0,1884,
1838,RL,Inside,1Fam,MetalSd,20,4280,9,1946,2001,0,560,
708,RL,Inside,1Fam,VinylSd,60,9018,5,2007,2007,0,728,179540
255,RL,Inside,1Fam,VinylSd,60,8738,5,1999,1999,0,975,230000
1617,RL,Inside,1Fam,VinylSd,20,6953,7,1971,2004,0,864,
389,RL,Inside,1Fam,VinylSd,60,12474,5,2007,2008,0,1682,426000
1581,RL,Inside,1Fam,Wd Sdng,20,7480,6,1972,1972,0,876,
924,RL,Inside,1Fam,Plywood,20,10240,6,1980,1980,1061,1686,207500
2036,FV,Inside,Twnhs,MetalSd,160,2645,5,1999,2000,0,960,
2338,RL,Inside,1Fam,VinylSd,20,10612,5,2006,2006,0,1524,
1224,RL,Inside,1Fam,VinylSd,60,15384,5,2004,2005,0,788,184000
1946,RL,Inside,TwnhsE,MetalSd,120,8118,5,2007,2007,0,1710,
739,RL,Inside,1Fam,VinylSd,60,9313,5,2004,2004,0,864,190000
40,RL,Inside,1Fam,Wd Sdng,20,8658,5,1965,1965,0,1088,160000
868,RL,Corner,1Fam,Plywood,60,14762,6,1948,1950,0,0,169000
539,RL,Inside,1Fam,VinylSd,20,11423,5,2001,2002,0,1581,272000
2442,RM,Inside,1Fam,VinylSd,30,7200,8,1940,1950,0,808,
1371,RL,Inside,1Fam,AsbShng,80,9600,6,1955,1996,0,992,165500
1145,RM,Inside,1Fam,MetalSd,50,6240,6,1928,1950,0,1042,149000
1031,RL,Corner,1Fam,Wd Sdng,75,15863,3,1920,1970,0,824,197000
372,RL,Inside,TwnhsE,Plywood,120,7175,5,1984,1984,121,744,125000
667,RL,Inside,1Fam,HdBoard,20,8125,5,1994,1998,0,1408,193500
357,RM,Inside,TwnhsE,CemntBd,120,4224,5,1976,1976,0,1142,134000
967,RL,Inside,1Fam,Wd Sdng,20,7390,7,1955,1955,0,1098,135000
1353,RL,CulDSac,1Fam,VinylSd,50,14720,5,1995,1996,0,2033,410000
1035,RL,CulDSac,1Fam,Wd Sdng,20,11500,3,1957,1957,0,0,84000
470,RL,Corner,TwnhsE,HdBoard,120,6820,5,1985,1985,1120,1488,212000
1396,RL,Inside,1Fam,Wd Sdng,20,57200,5,1948,1950,334,747,160000
2549,RL,Inside,1Fam,CemntBd,20,39290,5,2008,2009,0,5095,
1549,RM,Inside,1Fam,MetalSd,50,6240,5,1930,1950,0,928,
1256,RL,Corner,1Fam,HdBoard,20,14303,5,1994,1994,0,1986,301500
2094,RM,Inside,2fmCon,Wd Sdng,190,10800,6,1940,1950,0,884,
1555,RL,Inside,1Fam,Wd Sdng,50,10632,3,1917,1950,0,689,
2550,RM,Inside,TwnhsE,VinylSd,180,3675,5,2005,2005,0,547,
1250,RL,Corner,1Fam,BrkFace,20,11160,5,1968,1968,0,2110,244000
1699,RL,Inside,1Fam,VinylSd,60,9085,5,1995,1996,0,1070,
1252,RL,Inside,1Fam,HdBoard,20,9858,6,1968,1968,0,864,130000
2707,RL,CulDSac,1Fam,HdBoard,20,13052,6,1965,1965,0,1024,
79,RM,Corner,1Fam,Wd Sdng,50,10440,6,1910,1981,0,440,110000
1172,FV,Inside,TwnhsE,MetalSd,160,4017,5,2006,2007,0,625,171900
814,RL,Inside,1Fam,Stucco,50,8248,7,1918,1950,0,686,116000
1852,RL,Inside,TwnhsE,HdBoard,120,4235,5,1984,1984,393,1049,
2220,RM,Inside,TwnhsE,CemntBd,120,3843,5,2007,2008,0,1596,
2862,RL,Inside,1Fam,VinylSd,20,8050,5,2002,2002,297,914,
2105,RM,Inside,1Fam,AsbShng,70,11340,1,1920,1950,0,723,
133,RL,Inside,1Fam,VinylSd,20,6853,5,2001,2002,0,1267,220000
1140,RL,Corner,1Fam,HdBoard,20,7350,7,1951,1951,0,952,139000
933,RL,FR2,1Fam,VinylSd,20,8487,5,2004,2004,0,1500,190000
928,RL,Inside,1Fam,VinylSd,20,11838,5,2001,2001,0,1753,236500
823,RL,Inside,1Fam,VinylSd,50,9900,7,1940,1950,0,778,139500
1531,RM,Inside,1Fam,Wd Sdng,30,4485,7,1920,1950,0,936,
1214,RL,Inside,1Fam,MetalSd,85,10205,5,1962,1962,0,925,134500
504,RL,Inside,TwnhsE,Plywood,160,2308,5,1974,1974,495,855,147000
2885,RL,Inside,1Fam,Wd Sdng,60,15600,7,1950,1963,0,1168,
1996,RL,FR2,1Fam,VinylSd,60,11000,5,2000,2000,0,1519,
1958,RL,FR2,Duplex,VinylSd,90,9000,5,1974,1974,0,896,
1384,RL,Inside,1Fam,WdShing,50,9060,5,1939,1950,0,560,105000
894,RL,Inside,Duplex,Plywood,90,7018,5,1979,1979,0,0,118858
828,RL,CulDSac,1Fam,Plywood,60,28698,5,1967,1967,764,1013,185000
2842,RL,Inside,1Fam,HdBoard,60,8340,6,1977,1977,0,675,
1683,RL,Inside,1Fam,VinylSd,60,10928,5,2005,2005,0,728,
2503,RL,Inside,1Fam,Wd Sdng,50,23920,5,1984,1984,0,1105,
2487,RL,Inside,1Fam,Wd Sdng,50,6960,8,1940,1998,0,680,
2447,RM,Inside,1Fam,Wd Sdng,70,9863,6,1927,1950,210,728,
652,RL,Inside,1Fam,VinylSd,60,8750,5,1996,1996,0,880,191000
172,RL,Inside,TwnhsE,HdBoard,160,5306,7,1987,1987,215,1064,239000
38,RL,Inside,1Fam,VinylSd,20,7922,7,1953,2007,0,1057,109000
2784,RM,Inside,1Fam,MetalSd,50,6000,7,1924,1950,0,816,
713,RL,Inside,2fmCon,HdBoard,190,9873,5,1970,1970,0,960,129000
90,RL,Inside,1Fam,BrkFace,20,7200,5,1950,1950,0,0,109900
2876,RL,Corner,1Fam,MetalSd,70,4899,8,1920,1950,0,755,
1205,RL,CulDSac,1Fam,HdBoard,20,14684,7,1990,1991,177,2158,271900
2514,RL,CulDSac,1Fam,VinylSd,20,14217,5,1994,1994,0,1022,
1827,RM,Inside,1Fam,Wd Sdng,50,6120,6,1938,1950,0,952,
1155,RL,Corner,1Fam,Plywood,20,10768,8,1976,2004,0,1437,218000
1324,RL,Inside,1Fam,VinylSd,20,9986,5,2006,2007,0,1795,147000
216,RL,Inside,1Fam,VinylSd,20,8450,5,2004,2004,0,1436,210000
510,RL,Inside,1Fam,Wd Sdng,20,14559,7,1951,2000,180,1008,164900
1680,RL,Inside,TwnhsE,VinylSd,120,6472,5,2008,2008,0,1451,
499,RL,Inside,1Fam,MetalSd,20,7535,7,1958,1985,279,912,120000
2411,RL,Inside,1Fam,VinylSd,20,12198,6,1955,1975,0,1204,
1856,RL,FR2,1Fam,HdBoard,70,26400,7,1880,2007,0,0,
1388,RL,CulDSac,1Fam,VinylSd,20,14892,5,2006,2007,0,1746,377500
1519,RL,Inside,1Fam,MetalSd,20,8050,5,1959,1959,162,1143,
2648,RL,Inside,1Fam,MetalSd,20,7514,7,1967,1975,108,943,
2076,RL,Inside,1Fam,BrkFace,20,8000,6,1959,1959,488,1256,
1540,RM,Inside,1Fam,Wd Sdng,70,10560,7,1922,1994,0,738,
1217,FV,Inside,1Fam,CemntBd,20,8640,5,2009,2009,0,1300,229456
1416,RM,Inside,2fmCon,VinylSd,190,11340,6,1885,1950,0,777,122500
2217,C (all),Corner,1Fam,Wd Sdng,70,5280,7,1895,1950,0,173,
2691,RL,Inside,1Fam,VinylSd,20,7733,5,2005,2005,0,1142,
1676,RL,Inside,TwnhsE,VinylSd,120,10307,5,2007,2008,0,1350,
1197,RM,Corner,1Fam,MetalSd,75,8850,6,1916,1950,0,815,144000
1542,RL,Corner,1Fam,Wd Sdng,75,7793,7,1922,2005,0,1108,
953,RL,Inside,1Fam,HdBoard,60,11075,4,1969,1969,193,784,172000
750,RM,Corner,1Fam,Wd Sdng,50,8800,7,1910,2004,0,576,96500
234,RL,Inside,1Fam,VinylSd,60,7851,5,2002,2002,0,860,216500
732,RL,Inside,1Fam,VinylSd,60,11404,5,1998,1999,0,1153,222500
2911,RL,Inside,1Fam,Plywood,20,13384,5,1969,1979,344,1104,
1156,RL,Inside,1Fam,BrkFace,80,9350,8,1965,1999,0,1219,179900
2502,RL,Inside,1Fam,MetalSd,50,7550,5,1920,1950,0,951,
